time,Building 1,Building 2,Building 3,Building 4,Building 5,Building 6,Building 7,Building 8,Building 9,Building 10,Building 11,Building 12,Building 13,Building 14,Building 15,Building 16,Building 17,Building 18,Building 19,Building 20,Building 21,Building 22,Building 23,Building 24,Building 25,Building 26,Building 27,Building 28,Total,costData,Emissions,,GHI,Solar_Power,,,,Solar_Power_2,,"Solar Power (kW, 22 Panel)",
5536,0.451768169,0.620549942,0.376713995,0.837734155,0.373651669,2.313477222,0.690817567,1.804699666,0.423236853,0.804490551,0.322325127,1.14155508,0.627977805,0.694566504,0.529137905,0.426338327,2.002866267,0.233966171,0.765389757,0.498235099,0.375460123,0.664587747,0.976681727,0.790739686,0.231831371,0.38491242,0.195341637,0.319859007,19.87891155,0.10388,0.330669,0.064462728,161,1.0266004,-0.574832231,0,0,0.270158,,1.1886952,
5537,0.834771066,2.329980218,0.34587248,0.672840597,0.805441861,0.833865913,1.985079917,0.372905339,0.726283406,0.233847541,0.60123534,1.34467679,0.363879636,0.275200335,0.259503471,1.031028708,0.788960197,0.271252761,0.273979341,0.184103456,0.245626436,0.884890362,2.695061625,0.561949566,0.627023191,0.756652203,2.034892053,0.345505488,22.6863093,0.10388,0.337661,0.242038345,125,0.79705,0.037721066,0.037721066,0.003918464,0.20975,,0.9229,
5538,0.30176275,2.692385955,0.664625542,0.321421917,0.51195714,0.684604992,0.67474992,0.711755335,0.241393967,0.69566466,0.620558667,0.293383909,0.788941172,0.99999503,0.736738053,0.369129041,0.501186282,0.60711244,1.286121446,0.456638119,0.288507154,1.10967383,2.392521868,0.325518328,0.94532835,0.94955175,0.446358872,0.756766798,21.37435328,0.10388,0.572849,0.279685053,103,0.6567692,-0.35500645,0,0,0.172834,,0.7604696,
5539,0.302641209,0.783181819,0.308296446,0.752052358,0.292156002,1.090808737,0.316204484,0.589356339,0.535525771,0.503994808,2.059567956,0.321749564,0.282615442,0.288199749,0.518483411,1.861157577,0.309110741,0.621050687,0.816918758,0.583780993,0.553802479,0.750032963,0.372837691,0.65590487,0.794907062,0.770407412,0.26436048,0.363314853,17.66242066,0.10388,0.569749,0.081356927,16,0.1020224,0.200618809,0.200618809,0.020840282,0.026848,,0.1181312,
5540,0.657483773,0.366064646,0.316799773,0.795419082,0.299716104,0.758472587,0.606864514,0.290706086,1.009581865,0.325666821,3.276255019,2.300734984,0.256442026,0.29595911,0.320957328,2.236669362,0.317736882,0.671414882,0.76650164,0.570563612,0.235080541,0.543961095,0.336206911,0.390445811,0.522958799,0.380448714,0.26986046,0.760510193,19.87948262,0.10388,0.565818,0.038026795,0,0,0.657483773,0.657483773,0.068299414,0,,0,
5541,0.44542781,0.733628379,0.735297251,0.81472287,0.621528088,0.30756787,0.391014401,0.26201504,2.789725061,0.337171148,1.208464179,0.876011377,0.596308057,0.727897275,0.961994139,0.35341471,0.735917312,1.072968848,0.84238209,0.909076683,0.2334823,0.336383944,0.78020345,0.401062113,0.33954741,0.372975935,0.685048887,0.564339833,19.43557646,0.10388,0.570619,0.076209316,0,0,0.44542781,0.44542781,0.046271041,0,,0,
5542,0.713047128,0.430021193,0.441855382,0.396258383,0.816985599,0.709097443,0.257317837,0.634375068,0.350277527,0.729031033,0.847434494,0.299502404,0.374312663,0.739179511,0.688037846,0.240994665,0.457593402,0.904091448,0.395149769,0.628469487,0.275903951,0.713893194,0.616138919,0.392477731,0.206833381,0.657391356,0.800620435,0.289559209,15.00585046,0.10388,0.563437,0.044670602,0,0,0.713047128,0.713047128,0.074071336,0,,0,
5543,0.503785459,0.606225744,0.673678406,0.243733502,0.42131003,0.525505121,0.549189776,0.422622571,0.219383499,0.720033589,0.389856641,0.660758019,0.22237132,0.350250333,0.384783245,0.235015404,0.232252183,0.315840191,0.216503759,0.470278274,0.565785416,0.795444665,0.509592187,0.634290803,0.55221122,0.410062286,0.379685414,0.66905267,12.87950173,0.10388,0.561471,0.06297473,0,0,0.503785459,0.503785459,0.052333233,0,,0,
5544,0.316470002,0.436125508,0.448560795,0.231617516,0.271281634,0.329177972,0.417692563,0.280876757,0.24154656,0.41778559,0.219976498,0.398834251,0.232473254,0.237269304,0.229544634,0.285685771,0.23778434,0.224004956,0.200556287,0.487930393,0.396763274,0.464731706,0.473294389,0.471065536,0.373545212,0.27430741,0.228543069,0.912489985,9.739935167,0.10388,0.581996,0.045304718,0,0,0.316470002,0.316470002,0.032874904,0,,0,
5545,0.272202959,0.335019666,0.297459307,0.268110618,0.292253292,0.289763636,0.31568787,0.295394859,0.287595633,0.330494822,0.224951325,0.249673912,0.546450108,0.243460299,0.2190263,0.332903839,0.267088171,0.221064676,0.613700594,0.42094715,0.277041184,0.295747588,0.685840269,0.351682945,0.241025656,0.273896177,0.239623819,0.904508543,9.592615216,0.10388,0.586381,0.034801843,0,0,0.272202959,0.272202959,0.028276443,0,,0,
5546,0.331324082,0.386735101,0.333748952,0.334850469,0.347670108,0.345986882,0.353843525,0.349364646,0.348102319,0.365791466,0.263457022,0.261458378,0.302532595,0.301156479,0.262690349,0.707204914,0.331125366,0.657631889,0.456442479,0.297235388,0.305439122,0.330594744,0.716748939,0.383816983,0.258745924,0.328817784,0.288810251,0.546807272,10.49813343,0.10388,0.583508,0.040174042,0,0,0.331324082,0.331324082,0.034417946,0,,0,
5547,0.431069681,0.485061008,0.426870993,0.739500039,0.436550964,0.441602791,0.440600392,0.436839281,0.442970314,0.449485548,0.338127566,0.35368642,0.388422729,0.688487518,0.363578271,0.640328616,0.427973492,0.574769504,0.388379996,0.386429052,0.395421229,0.420412109,0.532359715,0.479723871,0.350117653,0.418136818,0.378080303,0.451171091,12.70615696,0.10388,0.572887,0.050388138,0,0,0.431069681,0.431069681,0.044779518,0,,0,
5548,0.502138524,0.569047691,0.486843969,0.628365696,0.498119274,0.509485797,0.501954775,0.497563934,0.50466849,0.503411636,0.380090235,0.413407034,2.389116523,0.582787975,0.76879824,0.612634289,0.872271365,0.594853325,0.411719499,0.437971826,0.453505968,0.482600784,0.495375932,0.549363994,0.406900312,0.795400669,0.427500051,0.471207953,16.74710576,0.10388,0.550623,0.059112674,0,0,0.502138524,0.502138524,0.05216215,0,,0,
5549,0.530148722,0.591658434,0.514100115,0.544360691,1.196660126,0.536432762,0.520924041,0.514044917,0.821272541,0.522760974,0.392562036,0.442648827,0.468679452,1.590956697,0.584405485,0.947070465,0.680729328,0.761715883,0.752170471,0.760217808,1.326571607,0.507332287,0.50251465,0.574580229,0.430646933,0.629236312,0.448601,0.4885979,18.58160069,0.10388,0.542307,0.061461478,0,0,0.530148722,0.530148722,0.055071849,0,,0,
5550,0.736575002,0.630466955,0.988383105,0.576899404,1.128314836,1.02516898,0.962709824,0.544926765,0.682421583,2.08999132,0.422811063,0.838395651,0.887455071,0.674643138,0.526402562,0.805820355,0.92445533,0.814701843,0.607351787,1.389348662,0.504196099,0.902746889,1.225700944,0.984427051,1.539705054,0.561990284,0.474583732,0.530370329,23.98096362,0.10388,0.542836,0.065492907,4,0.0255056,0.711069402,0.711069402,0.073865889,0.006712,,0.0295328,
5551,1.11241301,0.872078102,1.303059608,1.153904826,0.79530914,1.030907897,0.636326753,0.413910603,0.51079161,1.861383406,0.328506397,0.814052123,0.838483193,0.866903391,0.86648778,1.004406905,0.571477936,0.733548424,0.962478324,0.439854178,0.382614661,1.079990683,0.614856763,0.666341895,0.622026523,0.450288964,0.547399551,0.84226364,22.32206629,0.10388,0.545255,0.090591473,48,0.3060672,0.80634581,0.80634581,0.083763203,0.080544,,0.3543936,
5552,0.763377556,0.619173175,1.408741389,0.59838204,0.594849394,0.609253611,0.890029163,0.656545291,1.47854003,1.649977555,0.298728603,0.729946044,0.822481081,0.850669395,0.907566776,0.748197823,0.857342488,0.699224019,0.52982223,0.355787177,0.708497081,0.897506168,0.47160997,0.503504945,0.325976233,0.412388764,2.14557794,0.618731813,22.15242775,0.10388,0.546919,0.064319709,145,0.924578,-0.161200444,0,0,0.24331,,1.070564,
5553,0.59547012,0.498709858,0.814592528,0.792922164,1.509613271,0.468197785,0.626359981,0.6818523,0.389927748,0.782693238,0.322809499,0.56168204,0.569907643,0.520214279,0.579651405,0.55401178,0.6129984,0.907206312,0.680233389,0.755982022,0.555009219,0.605436572,0.876247691,0.531469318,0.351228448,0.84090657,0.898192513,0.791387895,18.67491399,0.10388,0.547032,0.05180598,313,1.9958132,-1.40034308,0,0,0.525214,,2.3109416,
5554,0.376498645,0.399479395,0.900479219,0.793254134,4.025511214,0.372670601,0.37810502,0.47038953,0.637410834,0.514843919,0.586598273,0.701022788,0.602768741,0.356827203,0.367137313,0.413821237,0.371614881,0.837486484,0.460534683,0.479662492,0.402688242,0.852103561,0.586867703,0.895301409,0.622021924,0.536703758,0.673424014,0.511299134,19.12652635,0.10388,0.547864,0.04149792,420,2.678088,-2.301589355,0,0,0.70476,,3.100944,
5555,2.234406058,0.388117614,2.081123662,2.194586725,0.55365938,0.346446551,0.332943553,0.335880313,0.823173702,0.346485391,0.398684144,0.471999297,0.625859022,0.33011434,0.670754766,0.718562895,0.332118928,0.505852994,0.307165515,0.317161315,0.358255079,0.909490653,0.415855801,0.871686044,0.437200913,0.379981078,0.427953505,0.395462199,18.51098144,0.10388,0.548355,0.040317658,443,2.8247452,-0.590339142,0,0,0.743354,,3.2707576,
5556,2.906300949,0.607335945,0.289021603,1.808406303,0.69139552,0.257882302,0.553383052,0.227682127,0.445586554,0.232981931,0.196018712,0.265811049,0.372871016,2.533130838,0.405648448,0.626432133,0.2380638,0.719945174,0.229053135,0.672966363,0.660380729,0.469967945,0.610930544,0.467988674,0.241915792,0.617158823,0.631631251,0.595409118,18.57529983,0.10388,0.346317,0.063090058,455,2.901262,0.005038949,0.005038949,0.000523446,0.76349,,3.359356,
5557,1.057166587,0.381061272,0.645393654,0.402978454,0.376161512,0.592811067,0.330295354,0.556498185,0.216325445,0.627138672,0.169973829,0.6665256,0.198594783,1.912912384,0.212886157,0.25358594,0.21305083,0.711017311,0.649875698,0.336961114,0.410113538,0.274958046,0.389240603,0.273690608,0.536338034,0.374344238,0.339498559,0.373501604,13.48289908,0.10388,0.324885,0.039584645,779,4.9672156,-3.910049013,0,0,1.307162,,5.7515128,
5558,0.77602597,0.244120928,0.349739272,0.250727549,0.223017735,1.034688964,0.215220948,0.266689317,0.215344853,0.332711224,0.464499041,0.46331138,0.197714016,0.657378554,0.213002177,0.229354633,0.213167972,0.324749102,0.92020495,0.668895064,0.25743738,0.726140557,0.281637827,0.700766335,0.574937574,0.238277562,0.219118034,0.274612945,11.53349187,0.19015,0.316418,0.046419594,474,3.0224136,-2.24638763,0,0,0.795372,,3.4996368,
5559,0.397142824,0.245689647,0.238833747,0.686781887,0.766091785,2.879435082,0.576344115,0.221303084,0.216440138,0.591536976,0.253186289,0.230681912,0.218364751,0.360394998,0.211932441,0.614228502,0.239315119,0.303495353,0.582027803,0.484249166,0.668752136,0.623929148,0.286395916,1.180299071,0.271020808,0.213416441,0.527159424,1.339053178,15.42750174,0.19015,0.315889,0.046717886,299,1.9065436,-1.509400776,0,0,0.501722,,2.2075768,
5560,0.646301546,0.766699112,0.296109314,1.187731656,0.42339984,0.516940592,0.453272458,0.280126351,0.603842892,0.404291865,0.284252337,0.569228511,0.688961337,0.288502783,1.025265005,0.480737033,0.859631373,0.367124894,0.306743235,0.855445315,0.744217533,0.414557865,0.716881069,0.404322109,0.77583619,0.355506623,0.38258279,0.896579524,15.99509115,0.27643,0.288107,0.211938636,456,2.9076384,-2.261336854,0,0,0.765168,,3.3667392,
5561,0.782326333,0.685584882,0.551648958,0.695546023,0.251098964,0.747410152,1.028986142,0.219489708,0.383077682,0.246004534,0.97611164,0.689468761,0.760882598,0.592723878,0.536887961,0.249803249,1.486986772,0.865801519,0.243005622,1.084470348,0.809657294,0.306137272,0.851034071,0.768561966,0.441560204,0.775038347,0.253627444,1.46387463,18.74680695,0.27643,0.318459,0.189516229,321,2.0468244,-1.264498067,0,0,0.538638,,2.3700072,
5562,0.887489531,0.987728697,0.305966084,0.764671269,0.937063424,0.757910954,0.241474704,0.643682152,0.642008052,1.313710546,1.40677073,0.459254229,0.37330415,1.280716025,0.308392915,0.686129392,0.52561791,0.772873167,0.596513945,0.567272061,0.421976356,1.019493794,0.75039476,0.886015761,0.250070549,0.605891356,1.449444613,3.23277817,23.0746153,0.27643,0.339287,0.273037844,146,0.9309544,-0.043464869,0,0,0.244988,,1.0779472,
5563,0.914394961,1.112430406,1.063486735,0.593670266,0.863198912,0.655482785,1.436853506,0.528131399,0.480807844,0.517649441,2.686178,0.803043405,0.342245033,1.69881664,0.317320247,1.472133014,1.088898482,0.916879504,0.459229214,0.477984509,0.396191422,0.933872565,0.887981977,1.596164476,0.745850497,0.980031296,0.568948997,1.107503147,25.64537868,0.27643,0.35864,0.307509137,14,0.0892696,0.825125361,0.825125361,0.228089404,0.023492,,0.1033648,
5564,0.950575744,0.790239208,1.125080372,0.480182564,0.59765582,0.723417936,1.051663941,0.553824783,0.442252538,0.41012612,1.599340027,0.630371062,1.284355037,0.611615192,0.3816679,1.564697182,0.627434421,0.708217133,0.38611349,0.742511369,0.861297536,1.049794685,1.068374005,1.60041773,1.457499045,1.597081314,0.848116536,2.283883254,26.42780594,0.10388,0.355276,0.082090049,0,0,0.950575744,0.950575744,0.098745808,0,,0,
5565,1.112681807,0.955952279,0.536910431,0.475419149,0.511637911,0.51361044,0.458023647,0.949675713,0.521071617,0.45351217,0.416648707,0.464724162,0.622166593,0.893954681,0.46584523,0.980288858,0.935475624,0.554679362,0.356605914,0.560834501,1.727898701,0.695071001,0.701480447,1.269696725,0.496204578,0.504978024,0.881865933,0.533247769,19.55016197,0.10388,0.584907,0.099304323,0,0,1.112681807,1.112681807,0.115585386,0,,0,
5566,1.04027886,0.729705605,0.507367948,0.4485745,0.516920068,0.852561648,0.515230582,0.65304105,0.507149712,0.875171492,0.845637242,0.472247173,0.851638045,0.691054878,0.813372726,0.762879647,1.056724171,0.505527881,0.726789776,0.481504576,0.759333672,0.55728314,0.972877999,1.33154914,0.39764258,0.500048203,0.5584406,0.475170005,19.40572292,0.10388,0.583093,0.075801818,0,0,1.04027886,1.04027886,0.108064168,0,,0,
5567,0.775677728,0.707764784,0.612371793,0.567995814,0.935903811,0.794236113,0.60692502,0.620955176,0.625402197,0.791530293,0.879641905,0.509842179,0.711097375,0.588149286,1.041860471,1.104984613,0.767324787,0.570907953,0.645583945,0.5367169,0.615681122,0.571690185,0.885863707,1.02705155,0.490670866,0.990492661,0.528522606,0.51926038,20.02410522,0.10388,0.590161,0.073522606,0,0,0.775677728,0.775677728,0.080577402,0,,0,
5568,0.613308232,0.655222841,0.582241646,0.576466422,0.734288377,0.623689692,0.893822202,0.583801201,0.596651408,0.623273953,0.553416252,0.830133946,0.545487467,0.526681001,0.668737031,0.86299895,0.592357283,1.011603949,0.523712728,0.839466829,0.564611468,0.566396924,0.640134703,0.735223554,0.491951508,0.723426381,0.87146268,0.868524262,18.89909289,0.10388,0.337132,0.068064549,0,0,0.613308232,0.613308232,0.063710459,0,,0,
5569,0.998272854,0.673403911,0.599475443,0.603921129,0.618453846,0.620899371,0.734095837,0.599101425,0.895368069,0.621890556,0.462479626,0.659427027,0.542668912,0.54063563,0.551405883,0.743804712,0.589300642,0.875029698,0.525230414,0.665512573,0.58487191,0.592515251,0.597788499,0.679073374,0.514367136,0.592920735,0.661406068,0.682054524,18.02537506,0.10388,0.414923,0.069953198,0,0,0.998272854,0.998272854,0.103700584,0,,0,
5570,0.787022813,0.695556142,0.619017661,0.93381344,0.617459016,0.638338088,0.635353065,0.613531762,0.741752479,0.633978294,0.459587411,0.570189323,0.555810342,0.557919092,0.545016135,0.741793264,0.61294978,0.690043601,0.54064633,0.565885518,0.603205075,0.93198344,0.606037133,0.687997367,0.533382709,0.586877785,0.548719794,0.585481802,17.83934866,0.10388,0.577649,0.072254372,0,0,0.787022813,0.787022813,0.08175593,0,,0,
5571,0.673978946,0.710884411,0.917534234,0.768697573,0.622071368,0.651825582,0.626632165,0.620487176,0.649048195,0.942022129,0.463487894,0.566716058,0.56100666,0.56994506,0.55224975,1.062715552,0.952786472,0.653240796,0.551794259,0.556248176,0.60654316,0.7491679,0.616886631,0.701208311,0.545460139,0.596767389,0.537106587,0.583056637,18.60956921,0.10388,0.570505,0.073846673,0,0,0.673978946,0.673978946,0.070012933,0,,0,
5572,0.694841261,0.757397688,1.284079523,0.707124672,0.655683333,0.692836345,0.659164802,0.643721052,0.667302984,0.793149815,0.489580755,0.602584733,0.590840319,0.605806514,0.590217672,0.927438476,0.795112752,0.684401807,0.586462154,0.593753848,0.629115539,0.682081698,0.651052825,0.740738403,0.570732674,0.63436065,0.564337588,0.611960118,19.10588,0.10388,0.554705,0.078678472,0,0,0.694841261,0.694841261,0.07218011,0,,0,
5573,0.720197453,1.103801613,1.25867797,0.710875577,0.680084578,0.720578405,0.68385674,0.67612341,0.690115979,0.712913255,0.519072238,0.625824883,1.067853492,0.63033341,0.922952322,0.8375793,0.991793248,0.713305952,0.64885657,0.681914132,0.648774621,0.692376408,0.674780367,0.76807679,0.596915767,0.663117473,0.5854833,0.633906438,20.86014169,0.10388,0.552777,0.114662912,0,0,0.720197453,0.720197453,0.074814111,0,,0,
5574,0.740135148,0.974595995,1.541683469,1.195677139,1.144476316,0.954171666,1.012918832,1.237850243,0.993913782,0.721196344,0.991702763,0.960299563,1.066219194,1.001990504,1.029526524,0.847654568,1.046128507,0.741775011,3.25122487,0.766696922,1.025018263,1.175797094,1.173996004,1.094243578,0.630349247,1.004661292,0.596610582,0.919752938,29.84026636,0.10388,0.40536,0.101241032,3,0.0191292,0.721005948,0.721005948,0.074898098,0.005034,,0.0221496,
5575,0.681824847,2.458002631,4.247559167,1.016676989,1.192560246,0.976718666,1.523448434,0.739565081,1.04873839,0.660349926,0.747178127,1.451062579,0.703411409,0.74948421,0.628267956,1.13057069,0.795852526,0.887633538,0.706052595,0.573863287,0.77572167,1.211210077,1.274407927,1.854672481,0.606681402,0.781421035,0.530525957,0.622763772,30.57622561,0.10388,0.553685,0.255337313,56,0.3570784,0.324746447,0.324746447,0.033734661,0.093968,,0.4134592,
5576,0.867727322,0.911641941,2.479406774,1.164188077,1.126511898,1.174267619,0.785596869,1.372927844,0.887326045,0.566561997,0.481390667,0.7231034,0.879393134,0.512157455,0.519682795,0.799959782,1.049880504,1.175095261,0.519194591,0.872277373,0.588212014,0.782187193,0.79695065,1.01478512,0.966592459,1.018940427,0.944080215,0.547230845,25.52727027,0.10388,0.551795,0.094701365,215,1.370926,-0.503198678,0,0,0.36077,,1.587388,
5577,0.533616833,0.776683654,0.751636634,0.624549862,0.390006542,0.655549551,1.04922038,0.354855995,0.830792454,0.382444251,0.932345695,0.737394608,0.4997179,0.34972491,0.356717996,0.472525847,0.9748852,0.70731776,0.649392786,0.494729423,0.76613426,0.885792165,0.857876578,0.58579267,0.821166731,0.780434265,0.707279428,0.41997119,18.34855557,0.10388,0.547977,0.080681898,182,1.1605048,-0.626887967,0,0,0.305396,,1.3437424,
5578,0.736824765,0.517762333,0.433715333,1.373513056,0.725476916,0.392421544,0.926006976,0.292999514,0.61053157,0.598729091,0.220976244,0.463780697,0.294981978,0.294266425,0.653835991,0.740259301,0.994698929,1.108816813,0.423098263,0.838019941,0.495198491,0.887661704,0.878074808,0.422073018,0.448007678,0.454203143,0.377111004,0.630984387,17.23402992,0.10388,0.543819,0.053785151,533,3.3986212,-2.661796435,0,0,0.894374,,3.9352456,
5579,0.39999843,0.591295626,0.619078512,1.80200155,0.370434286,0.251667549,0.340893633,0.536208709,0.962082985,0.332665007,0.185297261,0.531980098,0.195354913,0.220223516,0.356545807,3.519091389,0.718564094,0.827556105,0.792204537,0.32877148,0.545924158,0.415025428,0.280293049,0.282948523,0.634523304,0.589547747,0.997751814,0.373044544,18.00097405,0.10388,0.547108,0.06142379,442,2.8183688,-2.41837037,0,0,0.741676,,3.2633744,
